1,10000,3385.534029370396
2,20000,1951.3797338835766
3,30000,2125.527320228046
4,40000,2451.3961451240657
5,50000,2507.0845881142595
6,60000,3143.204632826937
7,70000,2522.0292718511537
8,80000,2275.1517641124547
9,90000,2865.6396460007986
10,100000,2518.806925322603
11,110000,2921.9377722525755
12,120000,2998.970942884836
13,130000,3383.7662816888824
14,140000,3237.968747708546
15,150000,2944.3587347155208
16,160000,3463.8318474089824
17,170000,3005.2402129268
18,180000,2706.3411546905386
19,190000,2683.381329828528
20,200000,2548.046137006812
21,210000,3381.7833558240386
22,220000,3449.3109040432887
23,230000,2599.312168414787
24,240000,3694.213878958474
25,250000,3002.7596719491635
26,260000,2474.947339489273
27,270000,3221.958719181266
28,280000,3575.244009772321
29,290000,3015.87459301075
30,300000,2579.558219686175
31,310000,3003.629391359431
32,320000,2747.8427576337886
33,330000,3665.2617902853945
34,340000,3284.4865358993557
35,350000,3666.069762994908
36,360000,3457.0379175246107
37,370000,3774.197058141091
38,380000,3746.4617614865797
39,390000,4028.6459159806336
40,400000,2979.4219374405193
41,410000,2711.2941600971094
42,420000,3116.937120567566
43,430000,3305.144764438764
44,440000,3576.566962904542
45,450000,3651.1194387997816
46,460000,3576.9316313867266
47,470000,3431.4318442731037
48,480000,3712.227213230624
49,490000,3206.741310887761
50,500000,3094.593003411466
51,510000,3590.0218391392
52,520000,3026.182369045246
53,530000,2997.823195880367
54,540000,3611.059344901529
55,550000,2984.265543433794
56,560000,3276.4578554289465
57,570000,3399.3152518927704
58,580000,3463.1964264112903
59,590000,3525.501667028541
60,600000,3536.550035191691
61,610000,3869.988348320128
62,620000,3125.6984587335555
63,630000,3176.8892166620226
64,640000,3602.274031574404
65,650000,3453.070655859509
66,660000,3455.24115089323
67,670000,3652.442827708539
68,680000,3765.4954723951887
69,690000,3743.278963628925
70,700000,4004.4893032909195
71,710000,3357.768873250027
72,720000,3559.5235401921627
73,730000,3575.1224235221157
74,740000,3808.7110665171754
75,750000,3520.208223847898
76,760000,3439.2693455031576
77,770000,2060.711965462426
78,780000,1888.1987605472516
79,790000,2967.2038553758503
80,800000,3676.508362761764
81,810000,3649.395265316303
82,820000,3619.1090640520238
83,830000,3232.362355670482
84,840000,3833.5334531663393
85,850000,4068.7582394363994
86,860000,3457.3642738012954
87,870000,3422.5479628262087
88,880000,3212.041170078063
89,890000,3880.935055651478
90,900000,3097.5650061062365
91,910000,3467.218826717446
92,920000,3415.025718086646
93,930000,4053.2922636450785
94,940000,3282.811635568452
95,950000,3506.6141971539982
96,960000,3769.5356489837127
97,970000,3823.277707135399
98,980000,3616.627939587944
99,990000,3570.2955486614305
100,1000000,4005.1652666161913
