1,10000,0.00035323641300201414
2,20000,0.0003473358154296875
3,30000,0.00034672648906707763
4,40000,0.000347911262512207
5,50000,0.00034744598865509035
6,60000,0.00034778294563293457
7,70000,0.00034885706901550295
8,80000,0.0003491452693939209
9,90000,0.00034915356636047365
10,100000,0.000350030255317688
11,110000,0.0003491765737533569
12,120000,0.0003489824295043945
13,130000,0.0003495307207107544
14,140000,0.0003504725456237793
15,150000,0.0003493069648742676
16,160000,0.0003496087551116943
17,170000,0.000351165771484375
18,180000,0.000351526403427124
19,190000,0.00034933669567108156
20,200000,0.00034887688159942624
21,210000,0.00034987919330596926
22,220000,0.0003480462312698364
23,230000,0.0003478577375411987
24,240000,0.0003483865261077881
25,250000,0.0003485165357589722
26,260000,0.0003483804702758789
27,270000,0.0003484540700912476
28,280000,0.00034879517555236816
29,290000,0.0003534020900726318
30,300000,0.00036921730041503906
31,310000,0.0003742487907409668
32,320000,0.00036031925678253177
33,330000,0.00036415045261383057
34,340000,0.00036899399757385254
35,350000,0.00036882083415985107
36,360000,0.000347676420211792
37,370000,0.0003481311559677124
38,380000,0.00036026380062103273
39,390000,0.00036828651428222656
40,400000,0.00037054214477539064
41,410000,0.00036875088214874266
42,420000,0.00036669261455535886
43,430000,0.0003647892475128174
44,440000,0.00036446135044097903
45,450000,0.00035967514514923096
46,460000,0.00036206321716308594
47,470000,0.00036261117458343504
48,480000,0.00035551302433013915
49,490000,0.0003664316654205322
50,500000,0.00038844449520111085
51,510000,0.00038717160224914553
52,520000,0.0003684361934661865
53,530000,0.00035083415508270266
54,540000,0.0003494868993759155
55,550000,0.00034950993061065675
56,560000,0.00034870691299438474
57,570000,0.00034793541431427
58,580000,0.00034917275905609133
59,590000,0.000344738507270813
60,600000,0.0003443103551864624
61,610000,0.0003433090448379517
62,620000,0.0003391737699508667
63,630000,0.0003394892930984497
64,640000,0.00033942868709564206
65,650000,0.0003355292558670044
66,660000,0.00033912720680236814
67,670000,0.0003364054679870605
68,680000,0.0003349766492843628
69,690000,0.0003348438739776611
70,700000,0.0003352053880691528
71,710000,0.00033876404762268067
72,720000,0.00033724327087402344
73,730000,0.00033488547801971435
74,740000,0.00033595995903015134
75,750000,0.00033694965839385985
76,760000,0.00034425389766693117
77,770000,0.00033418216705322263
78,780000,0.0003338805913925171
79,790000,0.00033506870269775393
80,800000,0.00033384313583374026
81,810000,0.0003354284048080444
82,820000,0.0003367077350616455
83,830000,0.0003347055435180664
84,840000,0.0003353543519973755
85,850000,0.0003397675037384033
86,860000,0.0003376366138458252
87,870000,0.00033523128032684324
88,880000,0.00033786625862121584
89,890000,0.0003372386932373047
90,900000,0.0003339393854141235
91,910000,0.00033266613483428953
92,920000,0.00033328571319580076
93,930000,0.0003345305681228638
94,940000,0.00033251142501831055
95,950000,0.00033227481842041013
96,960000,0.00033317389488220217
97,970000,0.0003327075719833374
98,980000,0.00033217179775238035
99,990000,0.0003335947036743164
100,1000000,0.00033237040042877197
